epoch,train_loss,val_loss,train_ppl,val_ppl,train_bleu,val_bleu,train_chrf,val_chrf,lr
10,1.9027435408157967,1.7420554240772614,6.704262652016852,5.709065922746758,26.393218286596138,23.023137027654922,50.70478482629588,48.225702958903696,2.8262333399989164e-05
11,1.8948671431661332,1.7327467608529354,6.651664626823948,5.656168733771845,23.25686972936346,23.00086089124,46.72138798822735,48.234211370774474,2.776951034971893e-05
8,1.9233487714852764,1.763369250812775,6.843838589279681,5.83205398186246,24.903449099179667,21.73515149605343,48.30160859800103,47.81280421820865,2.9071646621180008e-05
12,1.8892774648877821,1.720328187751004,6.6145876821780805,5.586361538893027,19.911505213626207,22.986609701381116,44.139341101406735,48.25214513783532,2.7220705438900353e-05
9,1.912142116504918,1.7493288630713328,6.767570206399677,5.750741845357985,24.26448468518772,21.55302089263046,50.28046531215491,47.816086127751824,2.8697014040831743e-05
13,1.8777980940169403,1.715033048862115,6.539090535944537,5.556859157198855,23.02122583508431,23.131954168793037,49.786408610339095,48.2773222047187,2.6618324642323703e-05
10,1.9034279847623314,1.7428463855421688,6.708852914714565,5.713583360216228,26.603180592304227,21.432363525252732,50.585963708333594,47.82659147828816,2.8262333399989164e-05
14,1.875658262270742,1.713204305316504,6.525112942606914,5.546706373129925,25.135006572531793,23.15947398663933,49.62006215347448,48.32530414479673,2.5965008812835135e-05
11,1.895687067881889,1.7341989983744501,6.6571207275426465,5.664388801535792,23.363288586337866,21.544038090515812,46.99568309538071,47.856273098815464,2.776951034971893e-05
15,1.8746223237611968,1.7122022315452285,6.51835682689496,5.541150948094177,22.128004305068938,22.983918721442492,46.42767639870508,48.27870222296022,2.526362210377011e-05
12,1.8912934565316113,1.73170763410786,6.6279360862873915,5.650294310229823,19.836658040449855,21.297027498115902,44.27511888396755,47.84484527523974,2.7220705438900353e-05
16,1.8706615323305622,1.702941079795372,6.49259003715866,5.490070405715341,23.68459890619952,23.07574508226058,48.104704097492814,48.31936311056412,2.4517239412431824e-05
17,1.8653721579638072,1.701491232788296,6.458338961079054,5.482116411000007,21.569777786596692,23.11006427223284,48.482793306606794,48.30243019901574,2.3729132899662608e-05
13,1.8900946885754955,1.730251661407535,6.6199954893094874,5.642073621966394,20.078326462539522,21.226785637604674,48.06639323403299,47.82993201600681,2.6618324642323703e-05
18,1.864414053859417,1.7010604919678716,6.4521541633260755,5.479755548175967,23.45115453120681,23.1937996664433,46.69230469650366,48.35371394673585,2.290275764460699e-05
14,1.8893335719311883,1.7293856975521131,6.614958817547835,5.637189905006515,25.751417578987216,21.35419210884774,49.71669828527566,47.870728095618254,2.5965008812835135e-05
19,1.8642191654465414,1.7008907654427232,6.450896835764823,5.478825567231563,22.72837310498244,23.073683525436056,48.54936216523227,48.31474396462709,2.2041736497556184e-05
15,1.888197475284856,1.7287522112258558,6.607447852418616,5.633619953160403,18.383948222881354,20.820525068532223,45.65546952096614,47.753686367115364,2.526362210377011e-05
20,1.8640655573532119,1.7007158096672403,6.449906001903614,5.477867098902942,24.804841604083833,23.053963685241555,50.90395496958662,48.35614710126896,2.114984419727959e-05
16,1.8881063087786898,1.7283054838401224,6.6068455019407475,5.631103822900504,24.351891889590114,21.213879417326925,48.49673369336605,47.86442508139926,2.4517239412431824e-05
21,1.8641606266490198,1.7007984318225282,6.4505192190738425,5.478319710786661,27.32464462317644,23.15300737849889,51.8577705164259,48.35822021469124,2.0230990822473324e-05
17,1.8880333517733565,1.7281312751004017,6.606363503861008,5.6301229208436165,18.654433055872193,21.20088833430674,47.60149760597396,47.88930441632434,2.3729132899662608e-05
22,1.8641313243690163,1.700743151176133,6.450330206922774,5.47801687410247,23.849197285795725,23.112809556865233,47.61659259595834,48.32362841476641,1.928920464987502e-05
23,1.864290146672578,1.7007301527538727,6.451354744582534,5.477945668988769,20.843117377743457,23.101471741186565,46.96292501890022,48.36393925751843,1.8328614494195414e-05
18,1.8874075663116354,1.7280371485943775,6.602230630906224,5.629593001984687,23.283183192061397,21.328992259591733,46.53090478801371,47.880841210553356,2.290275764460699e-05
19,1.8873126182560733,1.7279270355230445,6.6016037917045,5.628973144336725,22.87609023348647,21.123702801250072,48.49502265338215,47.82983482913106,2.2041736497556184e-05
20,1.8871501094880414,1.7277861445783131,6.600531060371759,5.628180128858213,23.996065377251465,21.356708049793053,50.5881117142715,47.87946356115101,2.114984419727959e-05
21,1.8866677760646167,1.7277517809332568,6.597348171297588,5.627986727396961,27.617986752675773,21.21722873774042,51.77369386180482,47.87421905751965,2.0230990822473324e-05
22,1.8870409371932204,1.7276379326831135,6.599810504581941,5.627346027428194,22.120197508196703,21.250272024923905,47.02372398871925,47.897411644335556,1.928920464987502e-05
23,1.887527672239117,1.7277371390323197,6.603023645561524,5.627904323576099,23.29838375519034,21.52177984943683,47.6001910981609,47.91605001935354,1.8328614494195414e-05
24,1.8870910873830207,1.727692316886594,6.60014149463093,5.627652074481593,23.856361791861147,21.49760083036674,49.34637238743334,47.96630751576257,1.7353431607288857e-05
25,1.886959054340942,1.7277456552400077,6.599270115397935,5.627952252182252,23.92369506278211,21.48965802846581,49.55881340143122,47.991817067014416,1.6367931215917278e-05
