epoch,train_loss,val_loss,train_ppl,val_ppl,train_bleu,val_bleu,train_chrf,val_chrf,lr
23,3.377790689254178,3.1716656229024833,29.305953580456485,23.847171690514166,8.162542100106894,7.437248683111507,33.4714612398156,32.708982602597665,1.8328614494195414e-05
20,3.377739626889538,3.171679106937386,29.304457187373657,23.847493248777525,7.344011468969809,7.135667698354364,33.05248084174311,31.988688902574154,2.114984419727959e-05
24,3.3781224239991356,3.1716240471282,29.315676996201496,23.846180246496836,7.01525060555945,7.4244145954002,32.4197804926469,32.71912813721755,1.7353431607288857e-05
21,3.378014884422438,3.1715899624844184,29.31252457021503,23.845367471789228,9.84302193183648,7.135822141556897,34.50163045628481,31.95413767878848,2.0230990822473324e-05
25,3.378273979450749,3.171531906223032,29.320120283561714,23.843983139087413,6.624994830864709,7.459299862487293,33.11522377142655,32.72389749365413,1.6367931215917278e-05
22,3.377855730612451,3.171582845910442,29.307859741471823,23.845197775071455,7.164782457783594,7.143364989772027,31.18709615219822,31.93290531950189,1.928920464987502e-05
26,3.378148382584338,3.171696711094065,29.316437999577808,23.847913067480334,6.9591758415367275,7.4369710878848805,31.23418847754896,32.71346586116545,1.5376433779046533e-05
23,3.377751159690068,3.1716970856505897,29.304795151781864,23.847921999873453,7.864122789956144,7.2714114934675065,33.45057585973045,32.05263880810309,1.8328614494195414e-05
27,3.3781809389951816,3.1715970790583947,29.3173924531145,23.845537169714667,6.035234810562217,7.471785922969982,30.0492426355723,32.7457746890289,1.4383286046843627e-05
28,3.377692948993513,3.1715034399271262,29.303089348892144,23.843304398868458,8.703079117723558,7.458702480709725,33.835723829507366,32.73013813262297,1.339284200441255e-05
24,3.378097547860158,3.1714483801179405,29.314947744416838,23.84199162721871,7.127326326896507,7.200288946891392,32.363854643180886,32.029541237186336,1.7353431607288857e-05
29,3.3776534578546884,3.171527036988206,29.3019321593722,23.843867037416985,7.436465594939384,7.458767830887074,32.44860899484297,32.75156840599823,1.2409443783812073e-05
25,3.37824399198585,3.171528160657781,29.319241060666766,23.843893830059983,6.474180588762539,7.216535313127995,33.15310065912718,32.0319797865836,1.6367931215917278e-05
30,3.3775943833038027,3.1715453902579345,29.300201212017775,23.84430465435593,6.0856148311448415,7.425016475891788,32.320997557244304,32.719643303035575,1.143740262803754e-05
26,3.3781224841691677,3.1715101819445777,29.315678760126772,23.843465151384713,6.819955890735599,7.198147132899576,30.377598346628382,32.027595817876055,1.5376433779046533e-05
31,3.377664021678329,3.171628167249976,29.302241701450836,23.84627849586575,7.325389750888333,7.438824362518956,33.22762856724872,32.726092393442094,1.0480979990421105e-05
27,3.3781765089849976,3.171516174848979,29.31726257705504,23.843608043420126,5.860275327229341,7.160408866507377,29.427350330591366,31.929316192682826,1.4383286046843627e-05
